cost_price,current_price,price_to_cost_ratio,target_margin,competitor_median_price,competitor_gap_pct,inventory_coverage_days,available_quantity,ema_daily_sales,demand_velocity_ratio,organic_sales_ratio,rolling_avg_sales_7d,day_of_week,month_of_year,is_festival_period,seasonal_multiplier,is_promotional_event_active,category_encoded,tier_encoded,target_price
1048.49,1964.57,1.8737,0.1501,1707.3,-13.0956,2.6,75,28.796,0.4522,0.6851,21.762,6,4,0,1.0071,0,0,2,1632.92
1315.17,2525.55,1.9203,0.2339,2795.36,10.6834,1.8,72,39.891,1.2054,0.8763,34.595,4,6,0,1.0194,0,0,2,2223.97
3565.03,5634.23,1.5804,0.2777,6280.12,11.4636,58.3,232,3.98,0.8069,0.8957,4.502,2,10,1,1.107,1,6,2,5115.75
1316.47,2178.75,1.655,0.192,2127.39,-2.357,11.15,342,30.676,1.2838,0.9682,29.052,2,4,0,0.9833,1,1,1,1840.54
2863.24,5016.17,1.7519,0.2214,4401.41,-12.2557,2.5,105,41.99,0.7763,0.9449,43.759,6,7,0,1.0048,0,7,2,4373.28
3690.71,6856.76,1.8578,0.1377,7212.97,5.195,20.16,388,19.245,2.0754,0.9559,14.419,4,3,1,1.1156,0,5,1,5987.03
980.95,1229.4,1.2533,0.261,1403.22,14.1382,0.34,8,23.315,0.3975,0.848,18.045,5,3,1,1.0543,0,3,1,1419.27
3052.9,5612.95,1.8386,0.2935,5679.19,1.1803,3.35,118,35.238,1.3333,0.5576,24.905,3,10,1,1.0784,1,8,1,4640.91
1654.53,2579.56,1.5591,0.1537,2539.39,-1.5573,11.33,49,4.326,0.8411,0.6632,4.776,3,8,0,0.9821,0,9,0,2217.07
4833.17,7409.4,1.533,0.199,8829.7,19.169,0.45,9,19.896,0.7033,0.6791,17.084,1,2,0,0.9658,0,7,0,6585.08
2675.96,4041.54,1.5103,0.1172,4102.04,1.497,7.23,112,15.49,1.8731,0.9706,19.829,0,1,1,1.037,0,9,2,4029.53
4126.97,6532.29,1.5828,0.2118,5315.23,-18.6313,240.63,441,1.833,0.6012,0.8186,1.622,0,5,0,0.9737,0,2,2,5596.06
2976.02,5813.04,1.9533,0.2006,5817.8,0.082,24.99,265,10.603,1.1242,0.767,9.735,3,7,0,0.9774,0,2,1,4989.77
695.36,1123.68,1.616,0.1289,1099.08,-2.1891,3.77,77,20.398,1.0629,0.7818,20.025,1,4,0,1.0187,0,3,0,967.63
3349.18,6565.07,1.9602,0.1884,6019.13,-8.3158,3.28,35,10.674,0.5405,0.8184,9.516,5,8,0,0.9819,0,8,2,5679.35
4781.32,6231.23,1.3032,0.1668,5775.99,-7.3059,6.59,201,30.518,1.511,0.788,36.33,5,1,1,1.0978,0,8,2,7121.24
3207.25,5662.46,1.7655,0.2044,6638.27,17.233,13.53,311,22.984,2.747,0.5876,28.172,1,5,0,1.0013,0,4,0,4891.05
4186.35,7704.57,1.8404,0.2171,6575.38,-14.6561,39.87,117,2.935,2.2476,0.8635,2.074,2,2,0,0.9677,0,8,1,6668.48
4478.93,7736.27,1.7273,0.1017,8553.34,10.5615,13.06,189,14.477,1.2197,0.9288,15.82,2,11,1,1.0373,0,5,2,6460.46
1526.36,2542.74,1.6659,0.2522,2952.04,16.0968,123.31,241,1.954,0.8923,0.7465,2.173,3,3,1,1.0886,0,7,2,2451.74
1454.2,2370.48,1.6301,0.2426,2142.43,-9.6206,15.74,292,18.549,1.504,0.8913,23.684,5,6,0,0.9905,0,7,0,1993.85
3249.41,6114.72,1.8818,0.1733,5055.2,-17.3274,12.27,168,13.696,1.6226,0.7677,12.631,2,11,1,1.0638,1,9,0,5239.1
2349.63,4343.05,1.8484,0.1106,4008.02,-7.7142,6.6,229,34.721,1.0465,0.6685,28.373,1,2,0,1.0152,0,6,1,3708.7
4279.38,5366.1,1.2539,0.251,5222.04,-2.6847,2.93,47,16.063,0.3027,0.9134,16.261,4,8,0,0.9591,1,3,1,4921.28
4550.1,8514.61,1.8713,0.291,10052.09,18.057,7.69,149,19.383,0.4593,0.7047,18.773,6,4,0,0.9811,0,3,2,7206.95
2090.4,3139.69,1.502,0.148,3051.95,-2.7944,9.36,342,36.541,1.2584,0.7108,42.938,6,10,1,1.0873,0,5,1,2895.83
1565.92,2138.48,1.3656,0.1647,1789.53,-16.3177,8.43,207,24.565,1.1763,0.7964,30.519,0,7,0,0.9678,0,8,2,1873.43
4012.36,7580.57,1.8893,0.1368,6509.86,-14.1245,2.12,60,28.266,0.7938,0.7785,21.257,3,5,0,0.9554,1,6,2,6419.94
1736.63,2634.85,1.5172,0.2154,2479.64,-5.8907,7.82,330,42.226,1.1471,0.9313,51.007,5,7,0,1.0157,0,4,0,2277.22
4201.76,7719.1,1.8371,0.131,6743.99,-12.6325,10.42,116,11.138,0.4809,0.5606,13.87,2,7,0,0.972,0,4,2,6392.85
2406.82,3306.72,1.3739,0.1712,2725.48,-17.5773,4.81,238,49.47,0.9143,0.9636,62.059,6,10,1,1.0783,1,7,0,2774.35
3503.97,4041.27,1.1533,0.2394,3516.33,-12.9896,8.2,370,45.105,0.8454,0.9825,52.258,2,2,0,1.0024,1,5,2,4237.46
929.91,1461.02,1.5711,0.212,1230.46,-15.7804,23.54,354,15.041,0.3746,0.7024,17.226,1,11,1,1.0238,0,0,2,1246.31
3307.37,4085.24,1.2352,0.1773,3599.42,-11.8921,1.05,47,44.754,1.0446,0.7545,31.728,2,6,0,0.9599,1,0,2,4026.05
2532.95,4537.08,1.7912,0.184,5438.06,19.8582,11.78,447,37.944,0.4664,0.8465,47.51,0,12,1,1.0593,0,8,1,3731.34
3139.74,4347.48,1.3847,0.2124,4252.55,-2.1837,5.24,244,46.607,1.5495,0.7649,42.455,3,8,0,0.9898,0,7,1,4275.53
1256.06,1918.13,1.5271,0.1012,2039.82,6.344,13.39,467,34.866,1.1822,0.7566,25.266,2,8,0,0.9799,0,5,0,1567.76
3815.93,4670.62,1.224,0.1157,4045.28,-13.3887,8.58,292,34.049,0.716,0.8441,32.272,4,9,0,1.0038,0,0,2,4458.13
4382.59,6107.84,1.3937,0.2763,6961.2,13.9717,362.47,424,1.17,0.6012,0.7443,1.333,4,5,0,0.9875,0,1,0,5158.87
1475.33,2676.64,1.8143,0.1156,2427.08,-9.3238,0.16,4,24.256,0.4986,0.8193,23.411,5,10,1,1.0356,0,9,0,2288.67
930.72,1190.25,1.2788,0.2414,1419.96,19.2996,9.16,99,10.813,0.7882,0.6835,12.487,5,3,1,1.1165,0,2,2,1370.55
606.37,1030.89,1.7001,0.284,1169.73,13.4683,12.09,204,16.88,1.4715,0.7819,16.975,6,11,1,1.0212,0,9,1,926.67
3388.87,6539.89,1.9298,0.1541,7719.34,18.0349,3.66,179,48.962,0.8443,0.6934,43.07,3,5,0,0.9962,1,2,1,5643.66
3231.92,5584.31,1.7279,0.1741,5960.26,6.7321,3.08,16,5.19,0.9176,0.8392,4.265,4,6,0,0.9922,0,1,0,4706.69
2960.14,5444.79,1.8394,0.2138,5789.1,6.3237,2.44,89,36.402,0.5754,0.8907,34.679,4,9,0,0.9928,0,1,1,4631.67
1543.76,1918.32,1.2426,0.2763,2180.05,13.6439,52.67,499,9.474,0.7768,0.6254,6.836,5,9,0,0.9815,0,5,2,2122.74
2259.08,3079.4,1.3631,0.2884,3344.67,8.6145,78.52,107,1.363,0.8932,0.7933,1.299,6,4,0,0.9563,0,6,2,2933.2
3175.14,6065.66,1.9104,0.2479,6323.3,4.2475,7.39,189,25.57,1.064,0.8656,18.951,2,10,1,1.0338,0,3,1,5256.05
2735.45,4808.48,1.7578,0.1173,4535.88,-5.6692,20.11,179,8.9,0.9158,0.9053,10.913,4,5,0,1.0038,0,0,1,4264.22
4945.03,8375.01,1.6936,0.2338,7446.62,-11.0853,5.13,248,48.308,1.2515,0.7502,50.496,6,8,0,0.9527,0,5,0,7209.03
1113.98,1909.58,1.7142,0.1821,2125.17,11.2898,22.77,250,10.981,1.3875,0.9684,11.943,2,9,0,0.9983,0,6,1,1602.61
3628.15,5449.74,1.5021,0.1941,5201.34,-4.558,1.83,19,10.41,2.1473,0.7356,9.091,0,1,1,1.0268,0,3,0,5709.45
2319.43,2755.19,1.1879,0.1098,2271.61,-17.5518,138.97,358,2.576,1.1162,0.8999,2.152,1,3,1,1.1053,0,5,2,2858.24
2426.9,4409.13,1.8168,0.1382,4373.19,-0.8151,5.59,96,17.161,1.2342,0.81,19.302,6,12,1,1.1053,1,8,2,3864.59
3729.19,6439.96,1.7269,0.2581,6845.71,6.3005,101.31,221,2.181,0.77,0.9631,2.406,5,4,0,0.9516,0,3,2,5459.95
3615.96,5611.55,1.5519,0.1908,4540.96,-19.0785,5.62,143,25.445,2.1584,0.9195,19.685,2,9,0,1.0098,0,9,1,4709.45
4960.65,9498.63,1.9148,0.1603,10277.98,8.2048,0.23,6,25.775,0.7904,0.8274,21.733,1,12,1,1.055,1,3,1,8083.6
1077.77,1547.4,1.4357,0.1768,1376.99,-11.0127,96.7,349,3.609,1.3512,0.9165,4.576,2,1,1,1.0379,0,9,1,1298.04
968.49,1356.06,1.4002,0.2709,1205.46,-11.1057,25.15,321,12.763,0.7816,0.8188,11.263,6,11,1,1.0504,0,4,0,1156.01
3759.52,7112.56,1.8919,0.2498,7291.46,2.5153,6.39,267,41.773,0.9303,0.8976,29.889,2,10,1,1.0324,1,2,0,6014.81
3102.74,5670.07,1.8274,0.1545,5301.05,-6.5082,18.0,426,23.665,1.01,0.8291,17.471,6,8,0,1.0172,0,9,0,4789.47
1733.72,2752.69,1.5877,0.1235,2698.28,-1.9767,13.23,295,22.296,0.3765,0.904,25.981,3,2,0,0.9824,0,1,2,2298.76
857.39,1081.27,1.2611,0.1504,1086.91,0.5217,0.0,0,35.24,1.1043,0.8397,40.677,2,12,1,1.039,0,8,0,1218.87
885.46,1180.15,1.3328,0.2842,1378.9,16.8409,1.58,57,36.029,0.9607,0.9166,33.475,4,1,1,1.0746,0,0,1,1338.84
4523.86,7725.82,1.7078,0.2163,6813.86,-11.804,10.07,386,38.336,0.714,0.9727,30.359,6,10,1,1.0481,0,4,1,6485.72
1363.4,2014.13,1.4773,0.2067,1985.38,-1.4277,6.31,263,41.694,0.6051,0.9022,41.646,4,11,1,1.0331,0,4,2,2053.86
1955.17,3638.58,1.861,0.2193,4054.81,11.4395,7.19,89,12.38,0.7259,0.7476,11.132,2,7,0,1.0146,0,7,1,3088.34
1519.95,2975.25,1.9575,0.1732,2624.37,-11.7933,114.52,487,4.253,0.5878,0.9426,3.931,5,4,0,0.9889,0,5,1,2618.18
2097.48,3848.44,1.8348,0.2614,3205.57,-16.7047,3.77,74,19.633,0.7786,0.7063,16.817,5,12,1,1.0851,1,5,1,3358.25
812.41,1194.98,1.4709,0.2047,964.48,-19.2894,10.35,444,42.9,0.7155,0.8849,31.648,5,2,0,0.9864,1,5,0,1012.71
2835.77,5162.19,1.8204,0.1233,4343.95,-15.8507,70.49,340,4.823,0.8401,0.9003,5.666,0,4,0,1.0012,0,3,0,4327.77
804.26,1165.15,1.4487,0.1258,1060.09,-9.0164,8.9,260,29.222,1.4634,0.7623,31.295,4,10,1,1.0775,1,0,1,986.23
4101.6,5299.42,1.292,0.2074,5107.06,-3.6297,13.78,487,35.353,0.6347,0.8342,42.451,1,2,0,1.0154,0,2,1,4887.56
1551.7,1828.5,1.1784,0.2873,1897.09,3.751,11.43,281,24.589,0.747,0.8103,24.636,0,11,1,1.0846,0,9,1,2161.4
2930.05,4330.21,1.4779,0.1617,3810.74,-11.9964,25.18,340,13.504,1.0601,0.6494,17.433,1,4,0,0.9998,0,5,1,3591.79
4460.36,8555.08,1.918,0.2739,7766.97,-9.2122,19.31,328,16.989,0.6125,0.9216,21.704,6,11,1,1.0464,0,4,0,7169.14
3428.95,4639.84,1.3531,0.2528,5009.32,7.9632,88.67,400,4.511,1.4638,0.735,3.893,2,12,1,1.1126,0,9,2,5229.61
2898.31,3841.81,1.3255,0.1496,4470.35,16.3603,23.21,356,15.337,0.6173,0.964,14.297,2,2,0,1.0049,0,0,1,3387.55
1959.5,3868.74,1.9743,0.1073,3304.7,-14.5794,76.23,242,3.175,1.0695,0.8874,3.656,2,12,1,1.0675,0,4,0,3322.08
1998.51,2340.76,1.1713,0.1204,2315.03,-1.0994,13.61,498,36.59,1.7006,0.9351,42.662,4,7,0,1.0112,0,1,1,2473.59
3512.69,6385.77,1.8179,0.2457,5863.21,-8.1833,7.13,321,45.002,0.6115,0.8147,56.091,5,3,1,1.0857,0,0,2,5557.96
4973.63,7078.29,1.4232,0.1399,7157.48,1.1188,13.54,434,32.042,0.6704,0.6833,34.977,0,7,0,0.9758,1,3,0,6213.81
3478.28,4110.85,1.1819,0.1743,3484.57,-15.2348,3.56,118,33.178,0.7982,0.5003,32.683,1,2,0,1.0134,0,5,0,4000.02
3010.03,5809.75,1.9301,0.2003,5277.66,-9.1584,1.91,46,24.135,1.0096,0.9371,22.363,6,4,0,0.9962,0,6,2,4868.87
3787.93,4805.73,1.2687,0.2451,5207.22,8.3545,19.32,167,8.646,0.937,0.7631,8.227,3,11,1,1.109,0,8,2,5548.79
2593.43,4198.79,1.619,0.1226,4735.07,12.7724,251.72,347,1.379,0.9915,0.6257,1.668,5,7,0,0.9536,0,4,0,3504.25
770.64,1065.75,1.3829,0.1813,1117.61,4.8658,1.46,26,17.855,1.288,0.6932,22.997,0,12,1,1.1107,1,7,2,1222.7
3030.34,3652.81,1.2054,0.197,4302.22,17.7784,7.8,295,37.823,0.9106,0.8083,27.654,1,6,0,1.0125,0,7,1,3999.41
4809.31,5734.79,1.1924,0.2082,6085.53,6.116,0.0,0,48.061,0.4806,0.4594,50.375,6,3,1,1.085,0,8,2,6341.89
1288.86,1608.79,1.2482,0.2637,1767.48,9.8637,7.82,173,22.123,1.8903,0.6847,22.389,3,8,0,0.9782,0,2,2,1817.65
3605.02,4364.46,1.2107,0.1343,4115.56,-5.7029,20.84,394,18.904,1.2407,0.8145,17.499,0,11,1,1.1111,0,2,0,4412.24
1404.2,2522.61,1.7965,0.2616,2189.49,-13.2053,7.26,166,22.852,0.5289,0.8164,27.672,0,9,0,0.9996,0,8,2,2145.91
2911.22,4549.46,1.5627,0.2386,4836.76,6.3151,0.77,17,21.961,0.912,0.3387,22.959,5,4,0,0.9639,0,6,0,4184.88
935.04,1347.83,1.4415,0.2112,1573.77,16.7635,2.84,90,31.668,1.4809,0.9608,28.117,2,9,0,0.9643,1,3,1,1322.92
2526.67,3804.19,1.5056,0.2399,4537.48,19.276,8.17,302,36.973,0.6349,0.7151,35.733,5,3,1,1.118,0,0,2,4245.17
3902.73,7569.76,1.9396,0.1824,7418.51,-1.9981,5.09,201,39.463,1.5876,0.9059,36.072,0,2,0,0.9521,0,6,2,6292.43
2064.07,3971.56,1.9241,0.1277,4034.64,1.5883,14.71,483,32.831,0.6162,0.8049,31.453,5,8,0,0.9968,0,9,0,3334.71
3492.1,6140.25,1.7583,0.2332,5676.58,-7.5514,0.89,20,22.448,1.2397,0.7424,16.674,5,10,1,1.0296,0,5,0,5311.21
4079.52,7759.17,1.902,0.2049,8294.6,6.9006,3.26,155,47.555,0.2778,0.9457,36.482,6,6,0,1.0126,0,2,2,6537.33
4672.3,6642.61,1.4217,0.2279,7347.32,10.6088,10.71,384,35.84,1.6026,0.7323,38.5,5,8,0,0.9953,1,4,0,5469.1
1555.89,2293.29,1.4739,0.1676,1872.42,-18.3521,0.59,13,21.906,0.3893,0.8957,24.326,6,3,1,1.059,0,2,2,2210.43
2296.92,3839.66,1.6717,0.2814,4372.04,13.8652,0.83,19,22.883,1.8141,0.5936,24.758,1,8,0,0.997,0,7,1,3806.34
1185.87,1992.36,1.6801,0.2175,2003.36,0.5519,5.92,243,41.081,0.5583,0.807,47.566,2,11,1,1.0208,0,4,2,1690.48
4966.18,7744.48,1.5594,0.1171,7991.42,3.1886,16.65,376,22.587,2.5645,0.9126,28.597,0,10,1,1.1062,0,9,1,6842.49
4671.5,6963.15,1.4906,0.19,6144.92,-11.751,17.34,456,26.297,1.0528,0.8935,31.987,6,10,1,1.0639,0,9,1,5903.36
2929.81,5825.2,1.9883,0.2513,4684.16,-19.588,11.25,172,15.286,1.6626,0.8204,14.539,2,2,0,0.9838,0,5,0,4854.57
4289.15,7926.16,1.848,0.2588,9359.85,18.0881,10.54,444,42.107,0.911,0.9547,34.971,3,11,1,1.0402,1,1,0,6695.23
2844.31,4322.59,1.5197,0.1989,5063.31,17.136,15.42,410,26.592,0.4672,0.768,23.59,1,7,0,1.019,0,7,0,3669.9
3306.14,5845.9,1.7682,0.2789,6487.41,10.9736,4.31,121,28.074,0.6266,0.752,29.552,3,2,0,0.9732,0,8,0,4934.73
901.06,1242.68,1.3791,0.1535,1229.55,-1.0561,11.23,496,44.153,1.2624,0.9093,53.59,1,12,1,1.0716,1,2,2,1274.03
3898.72,4815.48,1.2351,0.1821,4464.18,-7.2952,3.97,183,46.105,4.2639,0.4276,51.686,4,11,1,1.0523,1,5,1,5430.52
1074.71,1557.86,1.4496,0.2797,1343.55,-13.7569,7.42,307,41.385,2.0567,0.7758,42.454,3,2,0,0.9879,0,5,2,1529.67
4217.3,6294.44,1.4925,0.2793,5239.29,-16.7632,15.94,67,4.203,1.0451,0.7677,4.46,6,5,0,1.0153,0,1,1,5294.15
4019.13,4678.49,1.1641,0.2371,4598.59,-1.7078,12.85,292,22.732,1.6038,0.3214,23.117,4,11,1,1.0841,0,9,1,5448.62
3689.35,6797.9,1.8426,0.2718,7592.57,11.6899,18.91,337,17.823,1.1147,0.64,22.867,5,9,0,0.9861,0,7,1,5743.66
662.72,964.47,1.4553,0.1178,1051.63,9.0369,13.78,158,11.462,0.8905,0.8049,13.636,2,2,0,0.9518,0,4,2,820.94
1864.08,3063.34,1.6434,0.273,3376.95,10.2374,1.05,48,45.539,1.0293,0.5961,53.224,3,9,0,0.9716,0,7,0,2788.66
1684.01,2042.48,1.2129,0.1641,1730.92,-15.254,4.03,180,44.613,0.7525,0.6132,45.077,0,8,0,0.9973,1,7,2,1941.89
2120.61,2754.14,1.2987,0.1357,3153.77,14.51,12.35,294,23.8,1.0357,0.9419,21.398,5,10,1,1.0395,0,2,1,2799.75
894.39,1704.93,1.9062,0.1479,1912.23,12.1589,51.75,393,7.593,1.1967,0.9127,5.404,1,4,0,1.0098,0,4,2,1433.29
4716.31,7863.9,1.6674,0.1836,6587.08,-16.2364,236.87,392,1.655,0.967,0.748,1.202,0,5,0,0.9554,0,6,1,6595.94
2992.11,5857.78,1.9577,0.1502,5521.62,-5.7387,15.43,347,22.485,0.7872,0.8192,16.147,6,6,0,0.9629,0,4,0,4955.3
1874.86,3747.73,1.9989,0.1641,3560.68,-4.991,160.59,475,2.958,0.7661,0.671,3.81,0,9,0,0.9781,0,5,0,3204.94
2286.42,3352.07,1.4661,0.127,3667.32,9.4045,4.54,140,30.868,0.8698,0.8718,23.728,5,10,1,1.0698,0,1,2,3741.58
2512.41,3527.38,1.404,0.1592,4036.01,14.4193,0.55,17,30.812,1.0554,0.6998,24.196,2,6,0,0.9678,0,7,0,3215.54
3202.67,6019.76,1.8796,0.2145,5720.51,-4.971,3.09,139,45.048,0.7826,0.8868,44.62,2,6,0,1.0156,0,4,1,5069.95
2820.56,5637.79,1.9988,0.1884,4805.29,-14.7664,6.88,71,10.312,1.2985,0.7734,10.197,0,11,1,1.115,1,5,1,4643.95
4637.26,7814.69,1.6852,0.1693,6509.83,-16.6975,24.48,470,19.198,0.4411,0.6895,24.036,5,6,0,0.996,0,0,0,6506.33
2736.34,4996.19,1.8259,0.2493,5273.66,5.5537,5.59,241,43.118,1.1083,0.7692,32.085,0,10,1,1.0362,0,9,0,4144.14
4964.71,9008.39,1.8145,0.2787,9001.1,-0.0809,10.73,260,24.241,1.6238,0.8582,30.891,0,1,1,1.0657,0,1,0,7772.95
4331.41,6289.38,1.452,0.2514,7300.83,16.0819,66.73,262,3.926,2.4183,0.7594,3.258,1,1,1,1.0642,0,3,2,6979.69
1438.3,2356.12,1.6381,0.1664,2783.54,18.1411,22.09,142,6.428,0.9614,0.7163,8.242,2,9,0,1.0189,0,8,2,2003.21
4687.68,8710.17,1.8581,0.2489,10097.03,15.9223,4.75,194,40.859,1.3814,0.8269,41.872,3,10,1,1.0247,1,5,1,7214.26
1023.65,1775.93,1.7349,0.1304,1474.47,-16.9747,3.87,145,37.441,1.1081,0.8248,40.856,2,2,0,0.9951,0,7,2,1440.65
4178.52,4880.47,1.168,0.1261,4459.31,-8.6294,6.67,293,43.918,1.6609,0.7485,39.062,0,5,0,0.9722,0,1,2,5233.45
2212.8,3178.03,1.4362,0.1691,2846.0,-10.4477,3.66,25,6.824,0.8842,0.8795,7.282,6,9,0,0.9548,1,9,1,2718.81
4450.88,5665.11,1.2728,0.2615,4687.68,-17.2535,11.0,421,38.26,1.2776,0.8758,43.1,3,6,0,0.9519,0,4,1,5600.47
4406.26,5939.75,1.348,0.1493,6933.52,16.7309,1.75,58,33.1,0.3375,0.4815,23.376,5,9,0,0.9663,1,0,0,5067.19
4126.66,7921.82,1.9197,0.1127,9172.79,15.7914,4.12,51,12.382,1.6347,0.7825,8.922,6,2,0,0.9614,0,3,0,6441.16
4055.14,4790.57,1.1814,0.1263,4581.26,-4.3693,8.54,416,48.721,1.0619,0.6381,62.942,5,10,1,1.1188,1,9,2,5456.64
1871.06,2501.29,1.3368,0.2717,2960.23,18.3484,5.11,148,28.947,0.7039,0.8383,28.21,3,11,1,1.1184,0,0,1,2926.54
864.14,1221.14,1.4131,0.2268,1252.08,2.5338,8.8,400,45.437,1.1437,0.9575,57.318,3,1,1,1.1127,0,8,2,1426.69
2313.41,3873.46,1.6744,0.1506,3771.25,-2.6387,2.46,106,43.096,2.0199,0.9613,49.04,2,2,0,0.9557,0,1,2,3656.91
1280.86,2054.48,1.604,0.2111,2095.28,1.986,18.3,317,17.323,0.6171,0.8554,16.003,0,2,0,0.9514,0,6,1,1759.14
3627.28,4844.34,1.3355,0.2055,4693.3,-3.1178,2.13,58,27.262,0.637,0.6251,21.551,5,5,0,0.9805,0,2,1,4979.02
2057.45,2653.3,1.2896,0.2311,2432.42,-8.3245,11.61,257,22.137,0.4412,0.7933,28.488,5,1,1,1.0842,0,1,1,2843.67
4890.25,6608.08,1.3513,0.1466,5765.16,-12.7559,12.51,447,35.745,0.6375,0.5736,37.557,5,11,1,1.0649,0,3,1,5740.0
3384.37,5337.67,1.5772,0.2729,5253.6,-1.575,9.39,280,29.814,0.6184,0.8172,24.311,6,2,0,0.9858,0,6,2,4592.39
4201.16,5799.71,1.3805,0.1619,5871.11,1.2311,10.75,424,39.458,0.903,0.7397,43.758,0,5,0,1.008,0,6,2,5345.81
1096.36,2143.89,1.9555,0.2388,2419.7,12.8649,11.42,18,1.576,1.0209,0.88,1.19,6,5,0,1.0087,0,8,2,1819.21
4379.07,6762.53,1.5443,0.1032,6690.52,-1.0649,4.75,165,34.702,0.4942,0.8779,42.365,4,7,0,0.9876,0,2,1,5655.25
4652.41,5582.78,1.2,0.1745,6318.39,13.1765,1.44,24,16.634,1.1684,0.7419,12.544,1,4,0,1.0135,0,6,0,6500.75
2691.78,4764.12,1.7699,0.1703,5630.52,18.1861,35.21,422,11.987,1.1315,0.7402,10.09,2,6,0,1.0153,1,5,2,4068.12
3228.14,4614.68,1.4295,0.2087,5023.52,8.8595,0.07,3,40.261,1.1189,0.8307,30.391,5,6,0,0.9671,0,9,0,4413.17
3941.64,6722.34,1.7055,0.1145,5699.78,-15.2114,0.37,2,5.372,0.6442,0.7019,4.095,6,9,0,1.0184,0,6,0,5503.36
1286.77,1785.6,1.3877,0.258,1757.93,-1.5494,34.2,417,12.195,2.6118,0.8871,12.369,4,3,1,1.046,0,6,0,1787.89
2761.55,4515.49,1.6351,0.1436,5159.78,14.2684,32.87,361,10.983,1.3698,0.8841,12.215,4,9,0,0.9545,0,9,1,3818.34
2293.98,4143.69,1.8063,0.2354,4129.84,-0.3343,18.22,393,21.571,0.511,0.8284,25.305,5,11,1,1.072,0,4,1,3499.71
1158.68,2246.46,1.9388,0.2606,2525.68,12.4291,21.91,368,16.795,0.4501,0.64,18.76,4,9,0,0.9541,0,8,2,1968.72
2153.9,2955.07,1.372,0.2124,3281.18,11.0358,0.72,26,36.303,0.6667,0.7117,33.33,6,2,0,0.9745,0,6,2,3234.64
806.78,1157.42,1.4346,0.2482,999.94,-13.6062,10.41,367,35.269,1.0449,0.7777,36.481,2,2,0,1.0066,0,6,1,959.96
616.15,951.73,1.5446,0.2324,886.81,-6.8205,20.36,345,16.948,2.0578,0.8473,21.297,1,7,0,0.9853,0,2,1,813.17
1108.25,2147.89,1.9381,0.1711,2374.64,10.5564,9.73,218,22.412,0.7122,0.9529,20.9,3,8,0,0.9707,0,0,0,1866.96
4834.02,9262.84,1.9162,0.2618,8000.05,-13.6329,34.32,384,11.188,0.4605,0.7122,9.526,1,3,1,1.0874,0,4,1,7710.24
2972.88,3645.93,1.2264,0.1589,3533.33,-3.0884,1.27,43,33.871,1.1542,0.88,34.264,1,7,0,0.9777,0,7,1,3957.42
4846.2,6116.58,1.2621,0.2142,5229.33,-14.5057,10.34,211,20.415,0.7899,0.8415,17.932,5,7,0,0.9525,0,4,1,5573.13
2446.24,3843.49,1.5712,0.2491,3437.16,-10.5718,6.79,51,7.508,1.0553,0.8674,6.435,6,7,0,0.9621,0,9,1,3291.08
1903.17,2361.13,1.2406,0.1758,2158.66,-8.5752,21.01,152,7.236,0.9206,0.877,8.446,5,2,0,1.0115,0,2,0,2208.26
2777.64,4010.2,1.4437,0.1606,4058.75,1.2106,11.97,201,16.794,0.8728,0.8937,20.732,0,8,0,1.0033,0,8,2,3765.68
2477.8,3161.99,1.2761,0.1919,3682.97,16.4762,8.51,320,37.619,1.6686,0.8695,37.671,4,11,1,1.0821,1,1,0,3202.96
975.49,1649.2,1.6906,0.2636,1573.7,-4.5777,205.8,463,2.25,1.3415,0.9092,2.627,4,10,1,1.0547,0,2,1,1403.18
3383.72,6622.18,1.9571,0.286,7549.19,13.9986,0.73,10,13.631,1.1125,0.3989,11.072,3,8,0,1.0099,0,3,1,5550.84
1472.17,2940.26,1.9972,0.209,3169.81,7.8071,7.48,67,8.962,0.3404,0.6917,9.218,0,5,0,0.9622,0,9,2,2487.56
3288.15,4830.14,1.469,0.2323,5371.99,11.2181,4.72,226,47.867,0.8805,0.7361,51.779,3,7,0,0.9954,0,0,2,5100.23
3425.9,5684.13,1.6592,0.2807,6280.29,10.4883,3.37,120,35.559,1.5393,0.9644,35.36,5,7,0,0.992,0,3,2,5802.5
1184.11,2223.56,1.8778,0.1197,2047.56,-7.9153,26.71,332,12.428,0.614,0.6611,9.571,2,10,1,1.0905,0,3,0,1878.22
776.07,969.97,1.2498,0.1464,867.64,-10.55,41.91,468,11.166,0.8912,0.6846,12.734,0,4,0,1.0047,0,8,2,892.48
4013.43,6967.83,1.7361,0.2418,8298.92,19.1033,0.33,14,43.043,0.9724,0.7603,51.801,4,5,0,1.0042,0,7,1,6174.48
2569.1,3847.27,1.4975,0.2647,4213.27,9.5131,5.43,56,10.321,1.1188,0.8535,11.159,3,12,1,1.0462,1,1,1,3461.98
761.74,1009.47,1.3252,0.2714,955.28,-5.3689,6.6,329,49.856,0.8139,0.873,39.959,0,6,0,0.9587,0,6,1,1023.58
4976.9,7427.23,1.4923,0.183,7588.79,2.1753,4.25,63,14.833,1.2305,0.7937,11.046,0,6,0,0.9758,0,5,0,6413.41
760.01,923.09,1.2146,0.1179,1024.95,11.0349,44.62,229,5.132,1.2088,0.8823,4.521,1,10,1,1.0656,0,6,2,1050.62
